SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
MUSW,2.242,0.156,1.939,2.242,2.547,2.241,0,2008,9.41213674921095,1.16882620308987,8.24331054612108,10.5809629523008,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.149,0.157,1.841,2.149,2.454,2.148,0,2009,8.57627782977946,1.16999561390091,7.40628221587855,9.74627344368038,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.533,0.157,2.228,2.533,2.841,2.531,0,2010,12.591223202389,1.16999561390091,11.4212275884881,13.7612188162899,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.907,0.155,2.603,2.907,3.206,2.907,0,2011,18.3018106943667,1.16765796110512,17.1341527332616,19.4694686554719,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.367,0.158,2.063,2.366,2.677,2.364,0,2012,10.6653481974218,1.17116619470767,9.49418200271414,11.8365143921295,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.821,0.156,2.518,2.82,3.127,2.818,0,2013,16.7936359140342,1.16882620308987,15.6248097109443,17.9624621171241,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.168,0.16,1.857,2.167,2.481,2.166,0,2014,8.74078497755556,1.17351087099181,7.56727410656375,9.91429584854737,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,2.339,0.158,2.029,2.339,2.646,2.338,0,2015,10.3708605150576,1.17116619470767,9.19969432034995,11.5420267097653,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.98,0.171,1.647,1.979,2.314,1.978,0,2016,7.24274298516101,1.18649074902171,6.0562522361393,8.42923373418272,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,0.416,0.191,0.04,0.417,0.787,0.419,0,2017,1.51588586887057,1.2104594520813,0.30542641678927,2.72634532095187,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,1.273,0.169,0.944,1.273,1.601,1.273,0,2018,3.57155115991498,1.18412013892397,2.38743102099101,4.75567129883895,2008-2018,all years,Fall,NegBinomial,CMMN,TTPBRS,TTPBRS,S,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,0.809,0.106,0.599,0.809,1.016,0.81,0,2008,2.24566120226923,1.11182187650653,1.1338393257627,3.35748307877576,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
MUSW,0.627,0.111,0.407,0.628,0.844,0.629,0,2009,1.87198618833124,1.11739490685446,0.754591281476784,2.9893810951857,2008-2018,all years,Spring,NegBinomial,CMMN,TTPBRS,TTPBRS,L,270,Cygnus olor,Mute Swan,Cygne tuberculé
