SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
SACR,0.198,0.316,-0.393,0.188,0.848,0.167,0,2018,1.21896239382164,1.37163025562604,-0.1526678618044,2.59059264944769,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4010,Antigone canadensis,Sandhill Crane,Grue du Canada
SEPL,-8.85,10.084,-32.605,-7.043,5.651,-1.741,0,1996,0.000143381736276293,23956.6206269236,-23956.6204835418,23956.6207703053,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-9.009,10.002,-32.57,-7.218,5.379,-1.966,0,1997,0.00012230409898635,22070.5628087112,-22070.5626864071,22070.5629310153,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-0.504,0.265,-1.015,-0.507,0.024,-0.513,0,1998,0.604109382855865,1.30343097577837,-0.699321592922504,1.90754035863423,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.459,0.468,-3.438,-2.437,-1.598,-2.395,0,1999,0.0855204286500067,1.59679740268705,-1.51127697403705,1.68231783133706,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-0.333,0.26,-0.833,-0.336,0.189,-0.344,0,2000,0.716770194155699,1.29693008666577,-0.580159892510073,2.01370028082147,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-1.671,0.35,-2.374,-1.665,-0.999,-1.654,0,2001,0.188058912665274,1.41906754859326,-1.23100863592798,1.60712646125853,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-0.787,0.276,-1.324,-0.789,-0.24,-0.792,0,2002,0.455208374013616,1.3178478640273,-0.862639490013687,1.77305623804092,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-3.618,0.743,-5.241,-3.556,-2.329,-3.427,0,2003,0.0268362954467045,2.10223276218645,-2.07539646673975,2.12906905763316,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-4.278,1.022,-6.556,-4.172,-2.557,-3.941,0,2004,0.0138703751144428,2.7787467035812,-2.76487632846675,2.79261707869564,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-0.12,0.243,-0.586,-0.124,0.37,-0.132,0,2005,0.886920436717157,1.27506862411846,-0.388148187401302,2.16198906083562,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-0.918,0.283,-1.472,-0.919,-0.359,-0.921,0,2006,0.39931687673639,1.32710516181716,-0.927788285080767,1.72642203855355,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-1.129,0.296,-1.71,-1.129,-0.548,-1.13,0,2007,0.323356451249156,1.34447015683205,-1.0211137055829,1.66782660808121,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-4.307,1.022,-6.585,-4.201,-2.588,-3.971,0,2008,0.0134739107544976,2.7787467035812,-2.7652727928267,2.79222061433569,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.134,0.402,-2.96,-2.121,-1.38,-2.096,0,2009,0.11836289410902,1.49481133267604,-1.37644843856702,1.61317422678506,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-1.068,0.298,-1.654,-1.068,-0.482,-1.068,0,2010,0.343695220928152,1.34716178787955,-1.0034665669514,1.69085700880771,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.343,0.44,-3.258,-2.326,-1.529,-2.29,0,2011,0.0960390883570241,1.55270721851134,-1.45666813015431,1.64874630686836,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-4.329,1.022,-6.607,-4.223,-2.609,-3.992,0,2012,0.0131807216235387,2.7787467035812,-2.76556598195766,2.79192742520474,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.131,0.402,-2.956,-2.119,-1.379,-2.093,0,2013,0.118718515957403,1.49481133267604,-1.37609281671864,1.61352984863345,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-9.029,9.993,-32.566,-7.238,5.346,-1.993,0,2014,0.000119882315566399,21872.8189256759,-21872.8188057936,21872.8190455582,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-3.142,0.621,-4.48,-3.098,-2.04,-3.009,0,2015,0.0431963188140762,1.86078789966211,-1.81759158084803,1.90398421847618,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.363,0.44,-3.278,-2.345,-1.549,-2.309,0,2016,0.0941373869931453,1.55270721851134,-1.45856983151819,1.64684460550448,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-4.316,1.022,-6.593,-4.21,-2.596,-3.979,0,2017,0.0133531896176893,2.7787467035812,-2.76539351396351,2.79209989319889,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SEPL,-2.063,0.403,-2.889,-2.05,-1.307,-2.026,0,2018,0.127072180954888,1.49630689166358,-1.36923471070869,1.62337907261847,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4180,Charadrius semipalmatus,Semipalmated Plover,Pluvier semipalmé
SOSA,-2.491,0.496,-3.542,-2.464,-1.59,-2.409,0,1996,0.0828270980497659,1.64213955781871,-1.55931245976894,1.72496665586847,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-3.564,0.607,-4.876,-3.519,-2.495,-3.426,0,1997,0.0283252966228811,1.83491837825085,-1.80659308162797,1.86324367487373,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-1.47,0.268,-2.011,-1.466,-0.955,-1.457,0,1998,0.229925485186724,1.30734714001494,-1.07742165482821,1.53727262520166,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.774,0.42,-3.657,-2.754,-2.006,-2.712,0,1999,0.0624118573514956,1.52196155561863,-1.45954969826714,1.58437341297013,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-0.666,0.226,-1.113,-0.665,-0.225,-0.662,0,2000,0.513759511229998,1.25357566527819,-0.739816154048189,1.76733517650819,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.29,0.343,-2.997,-2.279,-1.65,-2.255,0,2001,0.101266461853883,1.40916876192645,-1.30790230007257,1.51043522378033,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-1.989,0.311,-2.622,-1.98,-1.402,-1.963,0,2002,0.13683218924147,1.36478922118616,-1.22795703194469,1.50162141042763,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-3.13,0.484,-4.161,-3.102,-2.257,-3.044,0,2003,0.0437177972527509,1.62255164565226,-1.57883384839951,1.66626944290501,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-3.118,0.483,-4.147,-3.09,-2.246,-3.032,0,2004,0.0442455711297748,1.62092990501207,-1.5766843338823,1.66517547614185,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.107,0.324,-2.771,-2.097,-1.497,-2.078,0,2005,0.121602226449511,1.38264730711948,-1.26104508066997,1.50424953356899,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-3.641,0.605,-4.95,-3.596,-2.576,-3.502,0,2006,0.02622610474352,1.83125220888577,-1.80502610414225,1.85747831362929,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.013,0.326,-2.678,-2.004,-1.397,-1.986,0,2007,0.133587310991337,1.38541536887278,-1.25182805788145,1.51900267986412,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.064,0.318,-2.714,-2.055,-1.465,-2.037,0,2008,0.12694517228885,1.37437626122756,-1.24743108893871,1.50132143351641,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.047,0.316,-2.693,-2.038,-1.45,-2.02,0,2009,0.129121688185376,1.37163025562604,-1.24250856744067,1.50075194381142,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-1.935,0.303,-2.553,-1.927,-1.361,-1.911,0,2010,0.144424268823542,1.35391446444229,-1.20949019561875,1.49833873326583,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-3.608,0.605,-4.917,-3.563,-2.543,-3.47,0,2011,0.027106004699864,1.83125220888577,-1.80414620418591,1.85835821358564,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.797,0.42,-3.681,-2.777,-2.028,-2.735,0,2012,0.0609927667322261,1.52196155561863,-1.46096878888641,1.58295432235086,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-1.39,0.26,-1.912,-1.385,-0.892,-1.377,0,2013,0.249075304631668,1.29693008666577,-1.0478547820341,1.54600539129744,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.681,0.399,-3.515,-2.663,-1.948,-2.627,0,2014,0.0684946252702764,1.4903336186074,-1.42183899333713,1.55882824387768,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-4.727,1.013,-6.987,-4.621,-3.027,-4.389,0,2015,0.00885299021171451,2.75385018563101,-2.7449971954193,2.76270317584273,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.65,0.399,-3.484,-2.632,-1.916,-2.596,0,2016,0.0706512130604296,1.4903336186074,-1.41968240554697,1.56098483166783,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-4.046,0.729,-5.645,-3.983,-2.786,-3.851,0,2017,0.0174922037030732,2.07300656426099,-2.05551436055792,2.09049876796407,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
SOSA,-2.62,0.399,-3.454,-2.603,-1.887,-2.567,0,2018,0.0728028628274356,1.4903336186074,-1.41753075577997,1.56313648143484,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4370,Tringa solitaria,Solitary Sandpiper,Chevalier solitaire
GRYE,-0.63,0.284,-1.2,-0.626,-0.082,-0.618,0,1996,0.532591801006897,1.32843293075279,-0.795841129745897,1.86102473175969,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.946,0.347,-2.662,-1.934,-1.3,-1.909,0,1997,0.142844307584541,1.41481672537043,-1.27197241778589,1.55766103295497,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.963,0.24,-1.441,-0.961,-0.497,-0.956,0,1998,0.381745928613447,1.2712491503214,-0.889503221707958,1.65299507893485,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.381,0.258,-1.898,-1.377,-0.886,-1.369,0,1999,0.251327100254054,1.29433881862424,-1.04301171837018,1.54566591887829,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.714,0.215,-1.14,-0.713,-0.294,-0.711,0,2000,0.489681548585736,1.23986189696606,-0.750180348380326,1.7295434455518,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-2.005,0.325,-2.673,-1.995,-1.396,-1.975,0,2001,0.134660295695506,1.38403064598075,-1.24937035028525,1.51869094167626,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-2.501,0.392,-3.321,-2.483,-1.781,-2.447,0,2002,0.0820029546540968,1.47993771140229,-1.39793475674819,1.56194066605639,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-2.496,0.393,-3.318,-2.478,-1.774,-2.442,0,2003,0.082413996174833,1.48141838932926,-1.39900439315443,1.5638323855041,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.29,0.198,-0.679,-0.29,0.1,-0.29,0,2004,0.748263567578565,1.21896239382164,-0.470698826243077,1.96722596140021,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-2.465,0.392,-3.286,-2.447,-1.745,-2.411,0,2005,0.0850088423716996,1.47993771140229,-1.39492886903059,1.56494655377399,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.758,0.3,-2.37,-1.751,-1.19,-1.735,0,2006,0.172389297869932,1.349858807576,-1.17746950970607,1.52224810544594,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.556,0.28,-2.121,-1.55,-1.022,-1.539,0,2007,0.210978298817832,1.32312981233744,-1.1121515135196,1.53410811115527,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.974,0.335,-2.663,-1.963,-1.348,-1.941,0,2008,0.138900142958987,1.39794038522247,-1.25904024226348,1.53684052818145,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.58,0.288,-2.164,-1.574,-1.033,-1.561,0,2009,0.205975098204883,1.33375730412338,-1.1277822059185,1.53973240232827,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.59,0.227,-1.038,-0.59,-0.146,-0.588,0,2010,0.554327284734507,1.25482986794028,-0.700502583205772,1.80915715267479,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.164,0.247,-1.658,-1.161,-0.686,-1.154,0,2011,0.312234740708011,1.28017911277827,-0.967944372070259,1.59241385348628,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.486,0.274,-2.039,-1.481,-0.963,-1.471,0,2012,0.226275951549222,1.31521480223872,-1.0889388506895,1.54149075378795,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.822,0.218,-1.253,-0.82,-0.398,-0.818,0,2013,0.439551671473348,1.24358706761906,-0.804035396145714,1.68313873909241,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-0.304,0.195,-0.687,-0.304,0.078,-0.304,0,2014,0.737860866450591,1.21531098648973,-0.47745012003914,1.95317185294032,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.228,0.246,-1.72,-1.225,-0.753,-1.219,0,2015,0.292877747811295,1.27889957354174,-0.986021825730443,1.57177732135303,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.898,0.324,-2.563,-1.888,-1.289,-1.868,0,2016,0.149868055797843,1.38264730711948,-1.23277925132164,1.53251536291732,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-4.531,1.011,-6.786,-4.425,-2.835,-4.192,0,2017,0.0107699007852121,2.74834798929016,-2.73757808850494,2.75911789007537,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
GRYE,-1.186,0.247,-1.68,-1.183,-0.71,-1.177,0,2018,0.305440586141358,1.28017911277827,-0.974738526636912,1.58561969891963,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,O,4420,Tringa melanoleuca,Greater Yellowlegs,Grand Chevalier
LEYE,-0.031,0.304,-0.614,-0.036,0.581,-0.045,0,1996,0.969475573076026,1.35526905608967,-0.385793483013646,2.3247446291657,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.094,0.254,-0.392,0.089,0.607,0.08,0,1997,1.09855974591717,1.2891718042678,-0.190612058350631,2.38773155018498,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.977,0.22,0.561,0.971,1.427,0.96,0,1998,2.65647485127565,1.24607673058738,1.41039812068827,3.90255158186303,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.077,0.247,-0.395,0.073,0.575,0.064,0,1999,1.0800420763926,1.28017911277827,-0.20013703638567,2.36022118917087,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,1.84,0.209,1.447,1.833,2.269,1.82,0,2000,6.29653826102666,1.23244499853025,5.0640932624964,7.52898325955691,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.22,0.233,-0.224,0.215,0.691,0.206,0,2001,1.24607673058738,1.26238147932726,-0.0163047487398806,2.50845820991464,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.965,0.216,0.556,0.959,1.406,0.947,0,2002,2.62478765647458,1.24110237900067,1.3836852774739,3.86589003547525,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.623,0.275,-1.158,-0.625,-0.079,-0.629,0,2003,0.536333022612924,1.31653067486762,-0.780197652254697,1.85286369748055,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-2.392,0.498,-3.444,-2.366,-1.488,-2.313,0,2004,0.0914466076470058,1.64542712340407,-1.55398051575707,1.73687373105108,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.779,0.22,0.363,0.773,1.227,0.762,0,2005,2.17929188360535,1.24607673058738,0.933215153017967,3.42536861419273,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.221,0.238,-0.234,0.216,0.702,0.207,0,2006,1.24732343056406,1.26870919282491,-0.021385762260846,2.51603262338898,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.646,0.231,0.209,0.641,1.116,0.63,0,2007,1.90789396961245,1.25985923944923,0.648034730163222,3.16775320906168,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.917,0.292,-1.49,-0.917,-0.346,-0.917,0,2008,0.399716393338134,1.33910301763929,-0.93938662430116,1.73881941097743,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.735,0.29,-1.303,-0.735,-0.164,-0.736,0,2009,0.479505458974894,1.33642748802547,-0.856922029050578,1.81593294700037,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.933,0.226,0.505,0.927,1.393,0.916,0,2010,2.54212412185586,1.25357566527819,1.28854845657767,3.79569978713404,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.302,0.266,-0.816,-0.304,0.228,-0.31,0,2011,0.739338064889532,1.30473505868693,-0.565396993797396,2.04407312357646,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-1.105,0.314,-1.728,-1.102,-0.495,-1.098,0,2012,0.331210882241981,1.36888973654738,-1.03767885430539,1.70010061878936,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.268,0.236,-0.181,0.264,0.745,0.254,0,2013,1.30734714001494,1.26617431016688,0.0411728298480563,2.57352145018182,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,0.867,0.241,0.41,0.862,1.355,0.852,0,2014,2.3797608513295,1.27252103530823,1.10723981602127,3.65228188663773,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-1.028,0.322,-1.668,-1.026,-0.403,-1.021,0,2015,0.357721688980454,1.37988477595725,-1.02216308697679,1.7376064649377,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.458,0.282,-1.006,-0.46,0.1,-0.463,0,2016,0.632547476207363,1.32577871998679,-0.693231243779428,1.95832619619416,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-0.721,0.276,-1.259,-0.722,-0.175,-0.725,0,2017,0.486265746999035,1.3178478640273,-0.831582117028269,1.80411361102634,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LEYE,-1.311,0.353,-2.023,-1.305,-0.636,-1.292,0,2018,0.269550371193372,1.4233311434336,-1.15378077224023,1.69288151462697,1996-2018,all years,Fall,NegBinomial,CMMN,MNO,MNO,S,4450,Tringa flavipes,Lesser Yellowlegs,Petit Chevalier
LESA,-8.483,10.303,-32.759,-6.634,6.322,-1.196,0,1996,0.000206956899780323,29821.9506401321,-29821.9504331752,29821.950847089,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,-2.565,0.573,-3.778,-2.534,-1.524,-2.47,0,1997,0.0769191814418345,1.77357981775294,-1.69666063631111,1.85049899919478,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,0.808,0.278,0.271,0.803,1.369,0.794,0,1998,2.24341666352338,1.3204861972091,0.922930466314284,3.56390286073247,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,-0.881,0.342,-1.552,-0.881,-0.207,-0.882,0,1999,0.414368336092242,1.4077602975141,-0.99339196142186,1.82212863360634,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,1.36,0.273,0.836,1.354,1.914,1.343,0,2000,3.89619330179521,1.31390024482474,2.58229305697048,5.21009354661995,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,0.085,0.297,-0.49,0.081,0.681,0.073,0,2001,1.0887170666984,1.3458152994481,-0.257098232749699,2.4345323661465,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
LESA,-0.662,0.324,-1.297,-0.664,-0.021,-0.666,0,2002,0.515818664836594,1.38264730711948,-0.866828642282885,1.89846597195607,1996-2018,all years,Fall,Poisson,CMMN,MNO,MNO,S,4750,Calidris minutilla,Least Sandpiper,Bécasseau minuscule
